lon,lat,lab_km
112.1721,-43.6893,65.40
112.4219,-43.6893,65.68
112.6718,-43.6893,66.06
112.9216,-43.6893,66.54
113.1714,-43.6893,67.10
113.4212,-43.6893,67.72
113.6711,-43.6893,68.39
113.9209,-43.6893,69.05
114.1707,-43.6893,69.65
114.4205,-43.6893,70.15
114.6704,-43.6893,70.49
114.9202,-43.6893,70.63
115.1700,-43.6893,70.56
115.4198,-43.6893,70.29
115.6697,-43.6893,69.87
115.9195,-43.6893,69.33
116.1693,-43.6893,68.74
116.4192,-43.6893,68.14
116.6690,-43.6893,67.58
116.9188,-43.6893,67.07
117.1686,-43.6893,66.64
117.4185,-43.6893,66.30
117.6683,-43.6893,66.05
117.9181,-43.6893,65.89
118.1679,-43.6893,65.80
118.4178,-43.6893,65.76
118.6676,-43.6893,65.75
118.9174,-43.6893,65.75
119.1672,-43.6893,65.74
119.4171,-43.6893,65.72
119.6669,-43.6893,65.71
119.9167,-43.6893,65.70
120.1666,-43.6893,65.70
120.4164,-43.6893,65.72
120.6662,-43.6893,65.75
120.9160,-43.6893,65.80
121.1659,-43.6893,65.85
121.4157,-43.6893,65.91
121.6655,-43.6893,65.99
121.9153,-43.6893,66.08
122.1652,-43.6893,66.19
122.4150,-43.6893,66.31
122.6648,-43.6893,66.45
122.9146,-43.6893,66.58
123.1645,-43.6893,66.69
123.4143,-43.6893,66.80
123.6641,-43.6893,66.89
123.9139,-43.6893,66.95
124.1638,-43.6893,66.98
124.4136,-43.6893,66.95
124.6634,-43.6893,66.84
124.9133,-43.6893,66.63
125.1631,-43.6893,66.31
125.4129,-43.6893,65.91
125.6627,-43.6893,65.46
125.9126,-43.6893,65.02
126.1624,-43.6893,64.60
126.4122,-43.6893,64.25
126.6620,-43.6893,63.98
126.9119,-43.6893,63.81
127.1617,-43.6893,63.75
127.4115,-43.6893,63.79
127.6613,-43.6893,63.93
127.9112,-43.6893,64.17
128.1610,-43.6893,64.49
128.4108,-43.6893,64.88
128.6607,-43.6893,65.33
128.9105,-43.6893,65.84
129.1603,-43.6893,66.38
129.4101,-43.6893,66.96
129.6600,-43.6893,67.54
129.9098,-43.6893,68.12
130.1596,-43.6893,68.67
130.4094,-43.6893,69.20
130.6593,-43.6893,69.67
130.9091,-43.6893,70.07
131.1589,-43.6893,70.40
131.4087,-43.6893,70.66
131.6586,-43.6893,70.88
131.9084,-43.6893,71.07
132.1582,-43.6893,71.25
132.4080,-43.6893,71.44
132.6579,-43.6893,71.65
132.9077,-43.6893,71.89
133.1575,-43.6893,72.16
133.4074,-43.6893,72.46
133.6572,-43.6893,72.76
133.9070,-43.6893,73.06
134.1568,-43.6893,73.33
134.4067,-43.6893,73.56
134.6565,-43.6893,73.73
134.9063,-43.6893,73.85
135.1561,-43.6893,73.92
135.4060,-43.6893,73.95
135.6558,-43.6893,73.97
135.9056,-43.6893,74.02
136.1554,-43.6893,74.14
136.4053,-43.6893,74.38
136.6551,-43.6893,74.79
136.9049,-43.6893,75.42
137.1548,-43.6893,76.29
137.4046,-43.6893,77.36
137.6544,-43.6893,78.57
137.9042,-43.6893,79.86
138.1541,-43.6893,81.13
138.4039,-43.6893,82.30
138.6537,-43.6893,83.29
138.9035,-43.6893,84.02
139.1534,-43.6893,84.45
139.4032,-43.6893,84.59
139.6530,-43.6893,84.50
139.9028,-43.6893,84.27
140.1527,-43.6893,84.00
140.4025,-43.6893,83.80
140.6523,-43.6893,83.81
140.9022,-43.6893,84.17
141.1520,-43.6893,84.94
141.4018,-43.6893,86.03
141.6516,-43.6893,87.29
141.9015,-43.6893,88.51
142.1513,-43.6893,89.52
142.4011,-43.6893,90.09
142.6509,-43.6893,89.99
142.9008,-43.6893,89.00
143.1506,-43.6893,86.97
143.4004,-43.6893,84.09
143.6502,-43.6893,80.64
143.9001,-43.6893,76.90
144.1499,-43.6893,73.11
144.3997,-43.6893,69.50
144.6495,-43.6893,66.28
144.8994,-43.6893,63.68
145.1492,-43.6893,61.82
145.3990,-43.6893,60.71
145.6489,-43.6893,60.29
145.8987,-43.6893,60.48
146.1485,-43.6893,61.24
146.3983,-43.6893,62.52
146.6482,-43.6893,64.25
146.8980,-43.6893,66.37
147.1478,-43.6893,68.80
147.3976,-43.6893,71.49
147.6475,-43.6893,74.39
147.8973,-43.6893,77.43
148.1471,-43.6893,80.56
148.3969,-43.6893,83.77
148.6468,-43.6893,87.12
148.8966,-43.6893,90.78
149.1464,-43.6893,94.84
149.3963,-43.6893,99.04
149.6461,-43.6893,103.08
149.8959,-43.6893,106.73
150.1457,-43.6893,109.85
150.3956,-43.6893,112.34
150.6454,-43.6893,114.10
150.8952,-43.6893,115.04
151.1450,-43.6893,115.12
151.3949,-43.6893,114.48
151.6447,-43.6893,113.35
151.8945,-43.6893,111.90
152.1443,-43.6893,110.31
152.3942,-43.6893,108.72
152.6440,-43.6893,107.24
152.8938,-43.6893,105.99
153.1437,-43.6893,105.01
153.3935,-43.6893,104.31
153.6433,-43.6893,103.83
153.8931,-43.6893,103.53
154.1430,-43.6893,103.34
154.3928,-43.6893,103.21
154.6426,-43.6893,103.08
154.8924,-43.6893,102.92
155.1423,-43.6893,102.69
155.3921,-43.6893,102.41
155.6419,-43.6893,102.07
155.8917,-43.6893,101.72
110.1735,-43.4397,66.90
110.4233,-43.4397,66.94
110.6731,-43.4397,66.99
110.9230,-43.4397,67.03
111.1728,-43.4397,67.04
111.4226,-43.4397,67.05
111.6724,-43.4397,67.11
111.9223,-43.4397,67.25
112.1721,-43.4397,67.47
112.4219,-43.4397,67.78
112.6718,-43.4397,68.18
112.9216,-43.4397,68.65
113.1714,-43.4397,69.14
113.4212,-43.4397,69.66
113.6711,-43.4397,70.20
113.9209,-43.4397,70.74
114.1707,-43.4397,71.24
114.4205,-43.4397,71.66
114.6704,-43.4397,71.95
114.9202,-43.4397,72.08
115.1700,-43.4397,72.04
115.4198,-43.4397,71.83
115.6697,-43.4397,71.50
115.9195,-43.4397,71.09
116.1693,-43.4397,70.63
116.4192,-43.4397,70.16
116.6690,-43.4397,69.71
116.9188,-43.4397,69.28
117.1686,-43.4397,68.87
117.4185,-43.4397,68.51
117.6683,-43.4397,68.22
117.9181,-43.4397,68.02
118.1679,-43.4397,67.90
118.4178,-43.4397,67.83
118.6676,-43.4397,67.81
118.9174,-43.4397,67.79
119.1672,-43.4397,67.75
119.4171,-43.4397,67.70
119.6669,-43.4397,67.66
119.9167,-43.4397,67.64
120.1666,-43.4397,67.64
120.4164,-43.4397,67.67
120.6662,-43.4397,67.72
120.9160,-43.4397,67.78
121.1659,-43.4397,67.85
121.4157,-43.4397,67.94
121.6655,-43.4397,68.06
121.9153,-43.4397,68.19
122.1652,-43.4397,68.34
122.4150,-43.4397,68.52
122.6648,-43.4397,68.69
122.9146,-43.4397,68.85
123.1645,-43.4397,68.96
123.4143,-43.4397,69.04
123.6641,-43.4397,69.11
123.9139,-43.4397,69.16
124.1638,-43.4397,69.20
124.4136,-43.4397,69.20
124.6634,-43.4397,69.13
124.9133,-43.4397,68.95
125.1631,-43.4397,68.62
125.4129,-43.4397,68.19
125.6627,-43.4397,67.72
125.9126,-43.4397,67.26
126.1624,-43.4397,66.84
126.4122,-43.4397,66.48
126.6620,-43.4397,66.20
126.9119,-43.4397,65.99
127.1617,-43.4397,65.84
127.4115,-43.4397,65.79
127.6613,-43.4397,65.82
127.9112,-43.4397,65.94
128.1610,-43.4397,66.16
128.4108,-43.4397,66.45
128.6607,-43.4397,66.82
128.9105,-43.4397,67.26
129.1603,-43.4397,67.75
129.4101,-43.4397,68.28
129.6600,-43.4397,68.84
129.9098,-43.4397,69.42
130.1596,-43.4397,69.98
130.4094,-43.4397,70.52
130.6593,-43.4397,71.02
130.9091,-43.4397,71.44
131.1589,-43.4397,71.78
131.4087,-43.4397,72.05
131.6586,-43.4397,72.27
131.9084,-43.4397,72.46
132.1582,-43.4397,72.64
132.4080,-43.4397,72.83
132.6579,-43.4397,73.03
132.9077,-43.4397,73.27
133.1575,-43.4397,73.54
133.4074,-43.4397,73.83
133.6572,-43.4397,74.13
133.9070,-43.4397,74.41
134.1568,-43.4397,74.66
134.4067,-43.4397,74.87
134.6565,-43.4397,75.03
134.9063,-43.4397,75.13
135.1561,-43.4397,75.19
135.4060,-43.4397,75.21
135.6558,-43.4397,75.22
135.9056,-43.4397,75.26
136.1554,-43.4397,75.37
136.4053,-43.4397,75.58
136.6551,-43.4397,75.96
136.9049,-43.4397,76.56
137.1548,-43.4397,77.43
137.4046,-43.4397,78.51
137.6544,-43.4397,79.73
137.9042,-43.4397,81.02
138.1541,-43.4397,82.31
138.4039,-43.4397,83.51
138.6537,-43.4397,84.55
138.9035,-43.4397,85.33
139.1534,-43.4397,85.80
139.4032,-43.4397,85.98
139.6530,-43.4397,85.94
139.9028,-43.4397,85.73
140.1527,-43.4397,85.44
140.4025,-43.4397,85.18
140.6523,-43.4397,85.10
140.9022,-43.4397,85.38
141.1520,-43.4397,86.17
141.4018,-43.4397,87.34
141.6516,-43.4397,88.67
141.9015,-43.4397,89.98
142.1513,-43.4397,91.12
142.4011,-43.4397,91.87
142.6509,-43.4397,91.96
142.9008,-43.4397,91.03
143.1506,-43.4397,88.77
143.4004,-43.4397,85.52
143.6502,-43.4397,81.71
143.9001,-43.4397,77.64
144.1499,-43.4397,73.55
144.3997,-43.4397,69.67
144.6495,-43.4397,66.23
144.8994,-43.4397,63.47
145.1492,-43.4397,61.64
145.3990,-43.4397,60.61
145.6489,-43.4397,60.24
145.8987,-43.4397,60.42
146.1485,-43.4397,61.10
146.3983,-43.4397,62.21
146.6482,-43.4397,63.69
146.8980,-43.4397,65.43
147.1478,-43.4397,67.33
147.3976,-43.4397,69.34
147.6475,-43.4397,71.43
147.8973,-43.4397,73.52
148.1471,-43.4397,75.60
148.3969,-43.4397,77.73
148.6468,-43.4397,80.17
148.8966,-43.4397,83.41
149.1464,-43.4397,87.95
149.3963,-43.4397,93.15
149.6461,-43.4397,98.38
149.8959,-43.4397,103.22
150.1457,-43.4397,107.47
150.3956,-43.4397,110.97
150.6454,-43.4397,113.60
150.8952,-43.4397,115.18
151.1450,-43.4397,115.56
151.3949,-43.4397,115.03
151.6447,-43.4397,113.93
151.8945,-43.4397,112.49
152.1443,-43.4397,110.91
152.3942,-43.4397,109.33
152.6440,-43.4397,107.86
152.8938,-43.4397,106.62
153.1437,-43.4397,105.67
153.3935,-43.4397,104.98
153.6433,-43.4397,104.50
153.8931,-43.4397,104.19
154.1430,-43.4397,103.98
154.3928,-43.4397,103.82
154.6426,-43.4397,103.67
154.8924,-43.4397,103.47
155.1423,-43.4397,103.21
155.3921,-43.4397,102.89
155.6419,-43.4397,102.53
155.8917,-43.4397,102.17
110.1735,-43.1900,68.65
110.4233,-43.1900,68.71
110.6731,-43.1900,68.80
110.9230,-43.1900,68.87
111.1728,-43.1900,68.89
111.4226,-43.1900,68.92
111.6724,-43.1900,69.00
111.9223,-43.1900,69.16
112.1721,-43.1900,69.41
112.4219,-43.1900,69.75
112.6718,-43.1900,70.18
112.9216,-43.1900,70.64
113.1714,-43.1900,71.06
113.4212,-43.1900,71.47
113.6711,-43.1900,71.91
113.9209,-43.1900,72.35
114.1707,-43.1900,72.76
114.4205,-43.1900,73.11
114.6704,-43.1900,73.37
114.9202,-43.1900,73.50
115.1700,-43.1900,73.48
115.4198,-43.1900,73.32
115.6697,-43.1900,73.07
115.9195,-43.1900,72.75
116.1693,-43.1900,72.41
116.4192,-43.1900,72.06
116.6690,-43.1900,71.71
116.9188,-43.1900,71.36
117.1686,-43.1900,70.96
117.4185,-43.1900,70.58
117.6683,-43.1900,70.27
117.9181,-43.1900,70.03
118.1679,-43.1900,69.88
118.4178,-43.1900,69.80
118.6676,-43.1900,69.77
118.9174,-43.1900,69.74
119.1672,-43.1900,69.67
119.4171,-43.1900,69.59
119.6669,-43.1900,69.53
119.9167,-43.1900,69.50
120.1666,-43.1900,69.50
120.4164,-43.1900,69.54
120.6662,-43.1900,69.60
120.9160,-43.1900,69.69
121.1659,-43.1900,69.78
121.4157,-43.1900,69.89
121.6655,-43.1900,70.03
121.9153,-43.1900,70.19
122.1652,-43.1900,70.39
122.4150,-43.1900,70.60
122.6648,-43.1900,70.82
122.9146,-43.1900,71.00
123.1645,-43.1900,71.09
123.4143,-43.1900,71.14
123.6641,-43.1900,71.18
123.9139,-43.1900,71.23
124.1638,-43.1900,71.28
124.4136,-43.1900,71.31
124.6634,-43.1900,71.28
124.9133,-43.1900,71.14
125.1631,-43.1900,70.79
125.4129,-43.1900,70.33
125.6627,-43.1900,69.84
125.9126,-43.1900,69.37
126.1624,-43.1900,68.95
126.4122,-43.1900,68.59
126.6620,-43.1900,68.30
126.9119,-43.1900,68.07
127.1617,-43.1900,67.86
127.4115,-43.1900,67.71
127.6613,-43.1900,67.65
127.9112,-43.1900,67.68
128.1610,-43.1900,67.80
128.4108,-43.1900,68.00
128.6607,-43.1900,68.29
128.9105,-43.1900,68.65
129.1603,-43.1900,69.09
129.4101,-43.1900,69.59
129.6600,-43.1900,70.12
129.9098,-43.1900,70.68
130.1596,-43.1900,71.25
130.4094,-43.1900,71.80
130.6593,-43.1900,72.32
130.9091,-43.1900,72.77
131.1589,-43.1900,73.11
131.4087,-43.1900,73.37
131.6586,-43.1900,73.60
131.9084,-43.1900,73.80
132.1582,-43.1900,73.98
132.4080,-43.1900,74.17
132.6579,-43.1900,74.37
132.9077,-43.1900,74.60
133.1575,-43.1900,74.88
133.4074,-43.1900,75.17
133.6572,-43.1900,75.47
133.9070,-43.1900,75.74
134.1568,-43.1900,75.98
134.4067,-43.1900,76.18
134.6565,-43.1900,76.32
134.9063,-43.1900,76.42
135.1561,-43.1900,76.46
135.4060,-43.1900,76.47
135.6558,-43.1900,76.48
135.9056,-43.1900,76.50
136.1554,-43.1900,76.58
136.4053,-43.1900,76.76
136.6551,-43.1900,77.09
136.9049,-43.1900,77.64
137.1548,-43.1900,78.51
137.4046,-43.1900,79.60
137.6544,-43.1900,80.82
137.9042,-43.1900,82.11
138.1541,-43.1900,83.40
138.4039,-43.1900,84.64
138.6537,-43.1900,85.73
138.9035,-43.1900,86.60
139.1534,-43.1900,87.13
139.4032,-43.1900,87.37
139.6530,-43.1900,87.39
139.9028,-43.1900,87.23
140.1527,-43.1900,86.95
140.4025,-43.1900,86.61
140.6523,-43.1900,86.37
140.9022,-43.1900,86.46
141.1520,-43.1900,87.26
141.4018,-43.1900,88.42
141.6516,-43.1900,89.71
141.9015,-43.1900,90.99
142.1513,-43.1900,92.12
142.4011,-43.1900,92.97
142.6509,-43.1900,93.25
142.9008,-43.1900,92.47
143.1506,-43.1900,89.87
143.4004,-43.1900,86.26
143.6502,-43.1900,82.17
143.9001,-43.1900,77.90
144.1499,-43.1900,73.67
144.3997,-43.1900,69.65
144.6495,-43.1900,66.03
144.8994,-43.1900,63.13
145.1492,-43.1900,61.42
145.3990,-43.1900,60.52
145.6489,-43.1900,60.19
145.8987,-43.1900,60.34
146.1485,-43.1900,60.91
146.3983,-43.1900,61.86
146.6482,-43.1900,63.12
146.8980,-43.1900,64.57
147.1478,-43.1900,66.04
147.3976,-43.1900,67.53
147.6475,-43.1900,69.01
147.8973,-43.1900,70.40
148.1471,-43.1900,71.68
148.3969,-43.1900,72.91
148.6468,-43.1900,74.44
148.8966,-43.1900,77.10
149.1464,-43.1900,82.28
149.3963,-43.1900,88.45
149.6461,-43.1900,94.65
149.8959,-43.1900,100.40
150.1457,-43.1900,105.49
150.3956,-43.1900,109.78
150.6454,-43.1900,113.13
150.8952,-43.1900,115.28
151.1450,-43.1900,115.80
151.3949,-43.1900,115.29
151.6447,-43.1900,114.20
151.8945,-43.1900,112.80
152.1443,-43.1900,111.27
152.3942,-43.1900,109.73
152.6440,-43.1900,108.30
152.8938,-43.1900,107.09
153.1437,-43.1900,106.20
153.3935,-43.1900,105.57
153.6433,-43.1900,105.12
153.8931,-43.1900,104.81
154.1430,-43.1900,104.59
154.3928,-43.1900,104.42
154.6426,-43.1900,104.25
154.8924,-43.1900,104.04
155.1423,-43.1900,103.74
155.3921,-43.1900,103.38
155.6419,-43.1900,103.00
155.8917,-43.1900,102.61
110.1735,-42.9404,70.25
110.4233,-42.9404,70.33
110.6731,-42.9404,70.44
110.9230,-42.9404,70.57
111.1728,-42.9404,70.58
111.4226,-42.9404,70.62
111.6724,-42.9404,70.72
111.9223,-42.9404,70.90
112.1721,-42.9404,71.18
112.4219,-42.9404,71.55
112.6718,-42.9404,71.98
112.9216,-42.9404,72.45
113.1714,-42.9404,72.79
113.4212,-42.9404,73.13
113.6711,-42.9404,73.48
113.9209,-42.9404,73.84
114.1707,-42.9404,74.18
114.4205,-42.9404,74.48
114.6704,-42.9404,74.72
114.9202,-42.9404,74.86
115.1700,-42.9404,74.84
115.4198,-42.9404,74.72
115.6697,-42.9404,74.53
115.9195,-42.9404,74.30
116.1693,-42.9404,74.04
116.4192,-42.9404,73.78
116.6690,-42.9404,73.52
116.9188,-42.9404,73.25
117.1686,-42.9404,72.85
117.4185,-42.9404,72.46
117.6683,-42.9404,72.13
117.9181,-42.9404,71.88
118.1679,-42.9404,71.71
118.4178,-42.9404,71.61
118.6676,-42.9404,71.57
118.9174,-42.9404,71.55
119.1672,-42.9404,71.44
119.4171,-42.9404,71.34
119.6669,-42.9404,71.27
119.9167,-42.9404,71.24
120.1666,-42.9404,71.25
120.4164,-42.9404,71.31
120.6662,-42.9404,71.39
120.9160,-42.9404,71.49
121.1659,-42.9404,71.60
121.4157,-42.9404,71.73
121.6655,-42.9404,71.88
121.9153,-42.9404,72.06
122.1652,-42.9404,72.28
122.4150,-42.9404,72.51
122.6648,-42.9404,72.75
122.9146,-42.9404,72.96
123.1645,-42.9404,73.02
123.4143,-42.9404,73.03
123.6641,-42.9404,73.06
123.9139,-42.9404,73.09
124.1638,-42.9404,73.14
124.4136,-42.9404,73.18
124.6634,-42.9404,73.20
124.9133,-42.9404,73.12
125.1631,-42.9404,72.73
125.4129,-42.9404,72.25
125.6627,-42.9404,71.76
125.9126,-42.9404,71.30
126.1624,-42.9404,70.89
126.4122,-42.9404,70.54
126.6620,-42.9404,70.25
126.9119,-42.9404,70.02
127.1617,-42.9404,69.75
127.4115,-42.9404,69.53
127.6613,-42.9404,69.39
127.9112,-42.9404,69.34
128.1610,-42.9404,69.38
128.4108,-42.9404,69.50
128.6607,-42.9404,69.72
128.9105,-42.9404,70.01
129.1603,-42.9404,70.40
129.4101,-42.9404,70.85
129.6600,-42.9404,71.36
129.9098,-42.9404,71.90
130.1596,-42.9404,72.45
130.4094,-42.9404,73.01
130.6593,-42.9404,73.54
130.9091,-42.9404,74.02
131.1589,-42.9404,74.35
131.4087,-42.9404,74.62
131.6586,-42.9404,74.85
131.9084,-42.9404,75.06
132.1582,-42.9404,75.27
132.4080,-42.9404,75.47
132.6579,-42.9404,75.67
132.9077,-42.9404,75.90
133.1575,-42.9404,76.19
133.4074,-42.9404,76.49
133.6572,-42.9404,76.78
133.9070,-42.9404,77.05
134.1568,-42.9404,77.28
134.4067,-42.9404,77.47
134.6565,-42.9404,77.61
134.9063,-42.9404,77.70
135.1561,-42.9404,77.73
135.4060,-42.9404,77.74
135.6558,-42.9404,77.74
135.9056,-42.9404,77.76
136.1554,-42.9404,77.82
136.4053,-42.9404,77.97
136.6551,-42.9404,78.24
136.9049,-42.9404,78.71
137.1548,-42.9404,79.59
137.4046,-42.9404,80.66
137.6544,-42.9404,81.85
137.9042,-42.9404,83.11
138.1541,-42.9404,84.39
138.4039,-42.9404,85.63
138.6537,-42.9404,86.79
138.9035,-42.9404,87.77
139.1534,-42.9404,88.35
139.4032,-42.9404,88.70
139.6530,-42.9404,88.84
139.9028,-42.9404,88.79
140.1527,-42.9404,88.57
140.4025,-42.9404,88.22
140.6523,-42.9404,87.82
140.9022,-42.9404,87.62
141.1520,-42.9404,88.38
141.4018,-42.9404,89.37
141.6516,-42.9404,90.39
141.9015,-42.9404,91.38
142.1513,-42.9404,92.25
142.4011,-42.9404,92.94
142.6509,-42.9404,93.26
142.9008,-42.9404,92.74
143.1506,-42.9404,89.72
143.4004,-42.9404,85.90
143.6502,-42.9404,81.79
143.9001,-42.9404,77.61
144.1499,-42.9404,73.50
144.3997,-42.9404,69.56
144.6495,-42.9404,65.95
144.8994,-42.9404,62.95
145.1492,-42.9404,61.47
145.3990,-42.9404,60.67
145.6489,-42.9404,60.32
145.8987,-42.9404,60.36
146.1485,-42.9404,60.77
146.3983,-42.9404,61.54
146.6482,-42.9404,62.61
146.8980,-42.9404,63.88
147.1478,-42.9404,65.06
147.3976,-42.9404,66.28
147.6475,-42.9404,67.47
147.8973,-42.9404,68.56
148.1471,-42.9404,69.48
148.3969,-42.9404,70.26
148.6468,-42.9404,71.17
148.8966,-42.9404,73.04
149.1464,-42.9404,79.03
149.3963,-42.9404,85.84
149.6461,-42.9404,92.51
149.8959,-42.9404,98.65
150.1457,-42.9404,104.09
150.3956,-42.9404,108.74
150.6454,-42.9404,112.51
150.8952,-42.9404,115.13
151.1450,-42.9404,115.57
151.3949,-42.9404,115.07
151.6447,-42.9404,114.06
151.8945,-42.9404,112.76
152.1443,-42.9404,111.35
152.3942,-42.9404,109.93
152.6440,-42.9404,108.59
152.8938,-42.9404,107.44
153.1437,-42.9404,106.66
153.3935,-42.9404,106.10
153.6433,-42.9404,105.69
153.8931,-42.9404,105.40
154.1430,-42.9404,105.17
154.3928,-42.9404,104.99
154.6426,-42.9404,104.81
154.8924,-42.9404,104.58
155.1423,-42.9404,104.24
155.3921,-42.9404,103.84
155.6419,-42.9404,103.43
155.8917,-42.9404,103.02
110.1735,-42.6907,71.67
110.4233,-42.6907,71.75
110.6731,-42.6907,71.86
110.9230,-42.6907,71.98
111.1728,-42.6907,72.05
111.4226,-42.6907,72.13
111.6724,-42.6907,72.26
111.9223,-42.6907,72.47
112.1721,-42.6907,72.76
112.4219,-42.6907,73.12
112.6718,-42.6907,73.53
112.9216,-42.6907,73.94
113.1714,-42.6907,74.28
113.4212,-42.6907,74.59
113.6711,-42.6907,74.90
113.9209,-42.6907,75.20
114.1707,-42.6907,75.50
114.4205,-42.6907,75.76
114.6704,-42.6907,75.96
114.9202,-42.6907,76.08
115.1700,-42.6907,76.09
115.4198,-42.6907,76.02
115.6697,-42.6907,75.89
115.9195,-42.6907,75.71
116.1693,-42.6907,75.52
116.4192,-42.6907,75.31
116.6690,-42.6907,75.09
116.9188,-42.6907,74.83
117.1686,-42.6907,74.48
117.4185,-42.6907,74.12
117.6683,-42.6907,73.80
117.9181,-42.6907,73.54
118.1679,-42.6907,73.35
118.4178,-42.6907,73.22
118.6676,-42.6907,73.15
118.9174,-42.6907,73.09
119.1672,-42.6907,73.00
119.4171,-42.6907,72.92
119.6669,-42.6907,72.86
119.9167,-42.6907,72.86
120.1666,-42.6907,72.89
120.4164,-42.6907,72.95
120.6662,-42.6907,73.05
120.9160,-42.6907,73.16
121.1659,-42.6907,73.29
121.4157,-42.6907,73.42
121.6655,-42.6907,73.59
121.9153,-42.6907,73.77
122.1652,-42.6907,73.98
122.4150,-42.6907,74.20
122.6648,-42.6907,74.42
122.9146,-42.6907,74.59
123.1645,-42.6907,74.65
123.4143,-42.6907,74.67
123.6641,-42.6907,74.68
123.9139,-42.6907,74.70
124.1638,-42.6907,74.73
124.4136,-42.6907,74.75
124.6634,-42.6907,74.74
124.9133,-42.6907,74.62
125.1631,-42.6907,74.30
125.4129,-42.6907,73.89
125.6627,-42.6907,73.44
125.9126,-42.6907,73.02
126.1624,-42.6907,72.64
126.4122,-42.6907,72.30
126.6620,-42.6907,72.00
126.9119,-42.6907,71.73
127.1617,-42.6907,71.46
127.4115,-42.6907,71.21
127.6613,-42.6907,71.03
127.9112,-42.6907,70.92
128.1610,-42.6907,70.89
128.4108,-42.6907,70.95
128.6607,-42.6907,71.10
128.9105,-42.6907,71.34
129.1603,-42.6907,71.67
129.4101,-42.6907,72.08
129.6600,-42.6907,72.54
129.9098,-42.6907,73.05
130.1596,-42.6907,73.58
130.4094,-42.6907,74.12
130.6593,-42.6907,74.64
130.9091,-42.6907,75.10
131.1589,-42.6907,75.46
131.4087,-42.6907,75.76
131.6586,-42.6907,76.02
131.9084,-42.6907,76.26
132.1582,-42.6907,76.49
132.4080,-42.6907,76.72
132.6579,-42.6907,76.95
132.9077,-42.6907,77.20
133.1575,-42.6907,77.49
133.4074,-42.6907,77.79
133.6572,-42.6907,78.08
133.9070,-42.6907,78.34
134.1568,-42.6907,78.56
134.4067,-42.6907,78.74
134.6565,-42.6907,78.88
134.9063,-42.6907,78.96
135.1561,-42.6907,79.00
135.4060,-42.6907,79.00
135.6558,-42.6907,79.00
135.9056,-42.6907,79.02
136.1554,-42.6907,79.08
136.4053,-42.6907,79.23
136.6551,-42.6907,79.51
136.9049,-42.6907,79.99
137.1548,-42.6907,80.77
137.4046,-42.6907,81.74
137.6544,-42.6907,82.84
137.9042,-42.6907,84.02
138.1541,-42.6907,85.24
138.4039,-42.6907,86.45
138.6537,-42.6907,87.60
138.9035,-42.6907,88.61
139.1534,-42.6907,89.36
139.4032,-42.6907,89.91
139.6530,-42.6907,90.25
139.9028,-42.6907,90.41
140.1527,-42.6907,90.36
140.4025,-42.6907,90.13
140.6523,-42.6907,89.80
140.9022,-42.6907,89.59
141.1520,-42.6907,89.85
141.4018,-42.6907,90.28
141.6516,-42.6907,90.70
141.9015,-42.6907,91.06
142.1513,-42.6907,91.33
142.4011,-42.6907,91.43
142.6509,-42.6907,91.17
142.9008,-42.6907,90.10
143.1506,-42.6907,87.49
143.4004,-42.6907,84.10
