lon,lat,moho_km
133.50,-25.00,44.03
133.75,-25.00,43.86
134.00,-25.00,42.65
134.25,-25.00,41.02
134.50,-25.00,39.95
134.75,-25.00,38.67
135.00,-25.00,37.83
135.25,-25.00,37.37
135.50,-25.00,37.37
135.75,-25.00,35.98
136.00,-25.00,35.24
136.25,-25.00,35.30
136.50,-25.00,35.81
136.75,-25.00,36.65
137.00,-25.00,37.65
137.25,-25.00,38.44
137.50,-25.00,38.85
137.75,-25.00,38.88
138.00,-25.00,38.43
138.25,-25.00,37.59
138.50,-25.00,37.18
138.75,-25.00,37.80
139.00,-25.00,38.86
139.25,-25.00,40.16
139.50,-25.00,40.64
139.75,-25.00,40.45
140.00,-25.00,40.08
140.25,-25.00,40.31
140.50,-25.00,40.56
140.75,-25.00,40.55
141.00,-25.00,40.37
141.25,-25.00,40.08
141.50,-25.00,39.70
141.75,-25.00,39.21
142.00,-25.00,38.58
142.25,-25.00,37.96
142.50,-25.00,37.68
142.75,-25.00,37.62
143.00,-25.00,37.74
143.25,-25.00,37.87
143.50,-25.00,37.97
143.75,-25.00,38.11
144.00,-25.00,38.33
144.25,-25.00,38.50
144.50,-25.00,38.64
144.75,-25.00,38.72
145.00,-25.00,38.88
145.25,-25.00,39.25
145.50,-25.00,40.00
145.75,-25.00,40.55
146.00,-25.00,40.94
146.25,-25.00,40.68
146.50,-25.00,39.64
146.75,-25.00,38.64
147.00,-25.00,37.33
147.25,-25.00,35.84
147.50,-25.00,34.61
147.75,-25.00,33.80
148.00,-25.00,33.44
148.25,-25.00,34.34
148.50,-25.00,35.23
148.75,-25.00,35.04
149.00,-25.00,33.84
149.25,-25.00,32.83
149.50,-25.00,32.71
149.75,-25.00,32.40
150.00,-25.00,32.45
150.25,-25.00,33.11
150.50,-25.00,34.67
150.75,-25.00,36.11
151.00,-25.00,36.67
151.25,-25.00,36.69
151.50,-25.00,36.36
151.75,-25.00,35.40
152.00,-25.00,34.14
152.25,-25.00,31.55
152.50,-25.00,30.31
152.75,-25.00,29.29
153.00,-25.00,27.99
153.25,-25.00,26.03
153.50,-25.00,23.45
153.75,-25.00,20.37
154.00,-25.00,17.39
154.25,-25.00,15.10
154.50,-25.00,13.66
154.75,-25.00,13.13
155.00,-25.00,13.02
155.25,-25.00,12.90
155.50,-25.00,12.82
155.75,-25.00,12.92
110.25,-24.75,17.35
110.50,-24.75,18.39
110.75,-24.75,19.96
111.00,-24.75,21.73
111.25,-24.75,23.36
111.50,-24.75,24.65
111.75,-24.75,25.46
112.00,-24.75,25.96
112.25,-24.75,26.25
112.50,-24.75,26.12
112.75,-24.75,25.61
113.00,-24.75,25.30
113.25,-24.75,25.24
113.50,-24.75,25.33
113.75,-24.75,25.62
114.00,-24.75,26.28
114.25,-24.75,27.62
114.50,-24.75,29.33
114.75,-24.75,30.78
115.00,-24.75,32.22
115.25,-24.75,33.79
115.50,-24.75,35.60
115.75,-24.75,37.41
116.00,-24.75,38.17
116.25,-24.75,38.21
116.50,-24.75,38.47
116.75,-24.75,39.00
117.00,-24.75,39.56
117.25,-24.75,39.89
117.50,-24.75,39.88
117.75,-24.75,39.66
118.00,-24.75,39.47
118.25,-24.75,39.58
118.50,-24.75,39.79
118.75,-24.75,39.76
119.00,-24.75,39.28
119.25,-24.75,38.27
119.50,-24.75,37.10
119.75,-24.75,36.12
120.00,-24.75,35.48
120.25,-24.75,35.25
120.50,-24.75,35.59
120.75,-24.75,36.77
121.00,-24.75,38.25
121.25,-24.75,38.88
121.50,-24.75,39.05
121.75,-24.75,39.23
122.00,-24.75,39.72
122.25,-24.75,40.56
122.50,-24.75,41.19
122.75,-24.75,41.46
123.00,-24.75,41.54
123.25,-24.75,41.53
123.50,-24.75,41.44
123.75,-24.75,41.22
124.00,-24.75,40.95
124.25,-24.75,40.82
124.50,-24.75,40.83
124.75,-24.75,40.97
125.00,-24.75,41.22
125.25,-24.75,41.58
125.50,-24.75,42.01
125.75,-24.75,42.48
126.00,-24.75,43.01
126.25,-24.75,43.63
126.50,-24.75,44.35
126.75,-24.75,45.16
127.00,-24.75,45.77
127.25,-24.75,45.69
127.50,-24.75,45.13
127.75,-24.75,44.87
128.00,-24.75,44.97
128.25,-24.75,44.95
128.50,-24.75,44.62
128.75,-24.75,44.32
129.00,-24.75,44.22
129.25,-24.75,44.28
129.50,-24.75,44.35
129.75,-24.75,44.34
130.00,-24.75,44.34
130.25,-24.75,44.53
130.50,-24.75,45.04
130.75,-24.75,45.77
131.00,-24.75,46.40
131.25,-24.75,46.75
131.50,-24.75,46.86
131.75,-24.75,46.70
132.00,-24.75,46.12
132.25,-24.75,45.25
132.50,-24.75,44.39
132.75,-24.75,43.85
133.00,-24.75,43.76
133.25,-24.75,43.93
133.50,-24.75,44.12
133.75,-24.75,44.13
134.00,-24.75,43.57
134.25,-24.75,42.31
134.50,-24.75,40.84
134.75,-24.75,39.65
135.00,-24.75,38.93
135.25,-24.75,38.55
135.50,-24.75,38.16
135.75,-24.75,37.44
136.00,-24.75,36.54
136.25,-24.75,36.36
136.50,-24.75,36.75
136.75,-24.75,37.27
137.00,-24.75,37.79
137.25,-24.75,38.18
137.50,-24.75,38.35
137.75,-24.75,38.19
138.00,-24.75,37.70
138.25,-24.75,37.09
138.50,-24.75,37.18
138.75,-24.75,38.38
139.00,-24.75,39.95
139.25,-24.75,42.11
139.50,-24.75,42.77
139.75,-24.75,42.13
140.00,-24.75,41.00
140.25,-24.75,40.89
140.50,-24.75,41.01
140.75,-24.75,40.87
141.00,-24.75,40.51
141.25,-24.75,40.01
141.50,-24.75,39.48
141.75,-24.75,38.99
142.00,-24.75,38.55
142.25,-24.75,38.13
142.50,-24.75,37.82
142.75,-24.75,37.77
143.00,-24.75,38.07
143.25,-24.75,38.01
143.50,-24.75,37.67
143.75,-24.75,37.71
144.00,-24.75,37.96
144.25,-24.75,38.25
144.50,-24.75,38.42
144.75,-24.75,38.46
145.00,-24.75,38.50
145.25,-24.75,38.62
145.50,-24.75,38.84
145.75,-24.75,39.09
146.00,-24.75,39.33
146.25,-24.75,39.30
146.50,-24.75,38.94
146.75,-24.75,38.11
147.00,-24.75,36.71
147.25,-24.75,35.22
147.50,-24.75,34.10
147.75,-24.75,33.41
148.00,-24.75,33.05
148.25,-24.75,33.11
148.50,-24.75,33.56
148.75,-24.75,33.46
149.00,-24.75,33.12
149.25,-24.75,33.01
149.50,-24.75,32.81
149.75,-24.75,32.58
150.00,-24.75,32.47
150.25,-24.75,32.62
150.50,-24.75,33.33
150.75,-24.75,34.65
151.00,-24.75,35.70
151.25,-24.75,35.91
151.50,-24.75,35.40
151.75,-24.75,34.16
152.00,-24.75,32.50
152.25,-24.75,31.15
152.50,-24.75,30.18
152.75,-24.75,29.36
153.00,-24.75,28.33
153.25,-24.75,26.66
153.50,-24.75,24.20
153.75,-24.75,20.87
154.00,-24.75,17.51
154.25,-24.75,14.99
154.50,-24.75,13.46
154.75,-24.75,12.96
155.00,-24.75,12.93
155.25,-24.75,12.90
155.50,-24.75,12.98
155.75,-24.75,13.40
110.25,-24.50,16.94
110.50,-24.50,18.38
110.75,-24.50,19.67
111.00,-24.50,21.42
111.25,-24.50,22.92
111.50,-24.50,24.05
111.75,-24.50,24.74
112.00,-24.50,24.75
112.25,-24.50,24.62
112.50,-24.50,23.02
112.75,-24.50,22.04
113.00,-24.50,22.89
113.25,-24.50,24.35
113.50,-24.50,25.34
113.75,-24.50,25.98
114.00,-24.50,26.71
114.25,-24.50,28.03
114.50,-24.50,30.35
114.75,-24.50,32.67
115.00,-24.50,34.23
115.25,-24.50,35.31
115.50,-24.50,36.33
115.75,-24.50,37.28
116.00,-24.50,37.76
116.25,-24.50,37.96
116.50,-24.50,38.31
116.75,-24.50,38.90
117.00,-24.50,39.55
117.25,-24.50,39.89
117.50,-24.50,39.69
117.75,-24.50,39.20
118.00,-24.50,38.72
118.25,-24.50,38.52
118.50,-24.50,38.60
118.75,-24.50,38.57
119.00,-24.50,38.06
119.25,-24.50,36.88
119.50,-24.50,35.59
119.75,-24.50,34.89
120.00,-24.50,34.67
120.25,-24.50,34.78
120.50,-24.50,35.14
120.75,-24.50,35.82
121.00,-24.50,36.94
121.25,-24.50,37.80
121.50,-24.50,38.17
121.75,-24.50,38.31
122.00,-24.50,38.75
122.25,-24.50,39.55
122.50,-24.50,40.39
122.75,-24.50,40.89
123.00,-24.50,41.06
123.25,-24.50,41.02
123.50,-24.50,40.80
123.75,-24.50,40.53
124.00,-24.50,40.39
124.25,-24.50,40.41
124.50,-24.50,40.62
124.75,-24.50,40.76
125.00,-24.50,41.06
125.25,-24.50,41.44
125.50,-24.50,41.86
125.75,-24.50,42.33
126.00,-24.50,42.79
126.25,-24.50,43.37
126.50,-24.50,43.94
126.75,-24.50,44.48
127.00,-24.50,44.81
127.25,-24.50,44.73
127.50,-24.50,44.64
127.75,-24.50,44.35
128.00,-24.50,44.50
128.25,-24.50,44.32
128.50,-24.50,44.23
128.75,-24.50,44.17
129.00,-24.50,44.21
129.25,-24.50,44.28
129.50,-24.50,44.36
129.75,-24.50,44.23
130.00,-24.50,44.11
130.25,-24.50,44.02
130.50,-24.50,44.29
130.75,-24.50,44.90
131.00,-24.50,45.81
131.25,-24.50,46.59
131.50,-24.50,47.07
131.75,-24.50,46.97
132.00,-24.50,46.56
132.25,-24.50,45.89
132.50,-24.50,45.14
132.75,-24.50,44.55
133.00,-24.50,44.38
133.25,-24.50,44.56
133.50,-24.50,44.82
133.75,-24.50,44.85
134.00,-24.50,44.28
134.25,-24.50,42.99
134.50,-24.50,41.47
134.75,-24.50,40.29
135.00,-24.50,39.77
135.25,-24.50,39.79
135.50,-24.50,39.80
135.75,-24.50,39.10
136.00,-24.50,39.00
136.25,-24.50,38.63
136.50,-24.50,39.03
136.75,-24.50,39.42
137.00,-24.50,39.04
137.25,-24.50,39.59
137.50,-24.50,39.28
137.75,-24.50,38.72
138.00,-24.50,37.94
138.25,-24.50,37.36
138.50,-24.50,37.46
138.75,-24.50,38.76
139.00,-24.50,41.20
139.25,-24.50,44.51
139.50,-24.50,45.28
139.75,-24.50,44.03
140.00,-24.50,42.01
140.25,-24.50,41.09
140.50,-24.50,41.41
140.75,-24.50,40.88
141.00,-24.50,40.38
141.25,-24.50,39.78
141.50,-24.50,39.19
141.75,-24.50,38.72
142.00,-24.50,38.41
142.25,-24.50,38.22
142.50,-24.50,38.01
142.75,-24.50,37.75
143.00,-24.50,37.95
143.25,-24.50,38.10
143.50,-24.50,37.81
143.75,-24.50,37.70
144.00,-24.50,37.76
144.25,-24.50,37.95
144.50,-24.50,38.09
144.75,-24.50,38.14
145.00,-24.50,38.17
145.25,-24.50,38.24
145.50,-24.50,38.35
145.75,-24.50,38.46
146.00,-24.50,38.51
146.25,-24.50,38.50
146.50,-24.50,38.11
146.75,-24.50,37.53
147.00,-24.50,36.28
147.25,-24.50,34.93
147.50,-24.50,33.93
147.75,-24.50,33.32
148.00,-24.50,33.01
148.25,-24.50,32.92
148.50,-24.50,32.89
148.75,-24.50,33.20
149.00,-24.50,33.43
149.25,-24.50,33.50
149.50,-24.50,33.31
149.75,-24.50,33.02
150.00,-24.50,32.83
150.25,-24.50,32.83
150.50,-24.50,33.04
150.75,-24.50,33.74
151.00,-24.50,34.43
151.25,-24.50,34.54
151.50,-24.50,33.88
151.75,-24.50,32.82
152.00,-24.50,31.76
152.25,-24.50,30.83
152.50,-24.50,30.02
152.75,-24.50,29.30
153.00,-24.50,28.43
153.25,-24.50,27.05
153.50,-24.50,24.87
153.75,-24.50,21.68
154.00,-24.50,18.25
154.25,-24.50,15.46
154.50,-24.50,13.63
154.75,-24.50,13.00
155.00,-24.50,12.96
155.25,-24.50,13.08
155.50,-24.50,14.14
155.75,-24.50,14.16
110.25,-24.25,16.44
110.50,-24.25,17.53
110.75,-24.25,19.02
111.00,-24.25,20.61
111.25,-24.25,22.01
111.50,-24.25,23.06
111.75,-24.25,23.48
112.00,-24.25,22.71
112.25,-24.25,19.98
112.50,-24.25,17.33
112.75,-24.25,16.50
113.00,-24.25,17.23
113.25,-24.25,19.80
113.50,-24.25,23.72
113.75,-24.25,26.17
114.00,-24.25,27.33
114.25,-24.25,29.10
114.50,-24.25,32.14
114.75,-24.25,34.21
115.00,-24.25,35.08
115.25,-24.25,35.63
115.50,-24.25,36.30
115.75,-24.25,37.13
116.00,-24.25,37.67
116.25,-24.25,37.96
116.50,-24.25,38.35
116.75,-24.25,38.95
117.00,-24.25,39.62
117.25,-24.25,39.94
117.50,-24.25,39.58
117.75,-24.25,38.89
118.00,-24.25,38.20
118.25,-24.25,37.73
118.50,-24.25,37.66
118.75,-24.25,37.64
119.00,-24.25,37.16
119.25,-24.25,36.04
119.50,-24.25,35.01
119.75,-24.25,34.63
120.00,-24.25,34.68
120.25,-24.25,34.88
120.50,-24.25,35.11
120.75,-24.25,35.43
121.00,-24.25,36.01
121.25,-24.25,36.76
121.50,-24.25,37.24
121.75,-24.25,37.64
122.00,-24.25,38.18
122.25,-24.25,38.89
122.50,-24.25,39.58
122.75,-24.25,40.00
123.00,-24.25,40.16
123.25,-24.25,40.09
123.50,-24.25,39.93
123.75,-24.25,39.85
124.00,-24.25,39.89
124.25,-24.25,40.04
124.50,-24.25,40.25
124.75,-24.25,40.52
125.00,-24.25,40.84
125.25,-24.25,41.20
125.50,-24.25,41.60
125.75,-24.25,42.03
126.00,-24.25,42.49
126.25,-24.25,42.94
126.50,-24.25,43.38
126.75,-24.25,43.80
127.00,-24.25,44.04
127.25,-24.25,43.96
127.50,-24.25,43.74
127.75,-24.25,43.62
128.00,-24.25,43.70
128.25,-24.25,43.87
128.50,-24.25,44.10
128.75,-24.25,44.30
129.00,-24.25,44.42
129.25,-24.25,44.47
129.50,-24.25,44.42
129.75,-24.25,44.21
130.00,-24.25,43.82
130.25,-24.25,43.54
130.50,-24.25,43.63
130.75,-24.25,44.24
131.00,-24.25,45.40
131.25,-24.25,46.69
131.50,-24.25,47.33
131.75,-24.25,47.34
132.00,-24.25,47.02
132.25,-24.25,46.63
132.50,-24.25,46.22
132.75,-24.25,45.82
133.00,-24.25,45.63
133.25,-24.25,45.73
133.50,-24.25,45.99
133.75,-24.25,46.14
134.00,-24.25,45.76
134.25,-24.25,44.51
134.50,-24.25,42.75
134.75,-24.25,41.38
135.00,-24.25,40.87
135.25,-24.25,41.16
135.50,-24.25,41.50
135.75,-24.25,41.52
136.00,-24.25,41.11
136.25,-24.25,41.28
136.50,-24.25,41.43
136.75,-24.25,41.43
137.00,-24.25,41.26
137.25,-24.25,40.87
137.50,-24.25,40.27
137.75,-24.25,39.46
138.00,-24.25,38.57
138.25,-24.25,37.83
138.50,-24.25,37.94
138.75,-24.25,39.36
139.00,-24.25,42.12
139.25,-24.25,45.17
139.50,-24.25,45.79
139.75,-24.25,44.56
140.00,-24.25,41.86
140.25,-24.25,41.10
140.50,-24.25,40.95
140.75,-24.25,40.61
141.00,-24.25,40.09
141.25,-24.25,39.50
141.50,-24.25,38.93
141.75,-24.25,38.47
142.00,-24.25,38.20
142.25,-24.25,38.05
142.50,-24.25,37.90
142.75,-24.25,37.61
143.00,-24.25,37.61
143.25,-24.25,37.96
143.50,-24.25,37.97
143.75,-24.25,37.83
144.00,-24.25,37.75
144.25,-24.25,37.79
144.50,-24.25,37.88
144.75,-24.25,37.94
145.00,-24.25,37.98
145.25,-24.25,38.04
145.50,-24.25,38.10
145.75,-24.25,38.11
146.00,-24.25,38.05
146.25,-24.25,37.89
146.50,-24.25,37.58
146.75,-24.25,36.94
147.00,-24.25,35.94
147.25,-24.25,34.83
147.50,-24.25,33.96
147.75,-24.25,33.43
148.00,-24.25,33.21
148.25,-24.25,33.28
148.50,-24.25,33.61
148.75,-24.25,33.89
149.00,-24.25,34.15
149.25,-24.25,34.30
149.50,-24.25,34.15
149.75,-24.25,33.82
150.00,-24.25,33.56
150.25,-24.25,33.50
150.50,-24.25,33.66
150.75,-24.25,33.96
151.00,-24.25,34.09
151.25,-24.25,33.70
151.50,-24.25,32.87
151.75,-24.25,32.00
152.00,-24.25,31.24
152.25,-24.25,30.51
152.50,-24.25,29.80
152.75,-24.25,29.08
153.00,-24.25,28.16
153.25,-24.25,26.82
153.50,-24.25,25.01
153.75,-24.25,22.65
154.00,-24.25,19.86
154.25,-24.25,16.86
154.50,-24.25,14.50
154.75,-24.25,13.58
155.00,-24.25,13.57
155.25,-24.25,13.92
155.50,-24.25,14.54
155.75,-24.25,15.53
110.25,-24.00,15.89
110.50,-24.00,16.96
110.75,-24.00,18.16
111.00,-24.00,19.47
111.25,-24.00,20.70
111.50,-24.00,21.53
111.75,-24.00,20.82
112.00,-24.00,18.27
112.25,-24.00,15.98
112.50,-24.00,14.95
112.75,-24.00,14.75
113.00,-24.00,14.98
113.25,-24.00,16.21
113.50,-24.00,19.76
113.75,-24.00,25.35
114.00,-24.00,28.19
114.25,-24.00,30.85
114.50,-24.00,33.33
114.75,-24.00,34.36
115.00,-24.00,34.78
115.25,-24.00,35.13
115.50,-24.00,35.78
115.75,-24.00,36.79
116.00,-24.00,37.64
116.25,-24.00,38.13
116.50,-24.00,38.57
116.75,-24.00,39.13
117.00,-24.00,39.67
117.25,-24.00,39.79
117.50,-24.00,39.29
117.75,-24.00,38.58
118.00,-24.00,37.93
118.25,-24.00,37.37
118.50,-24.00,37.10
118.75,-24.00,36.96
119.00,-24.00,36.55
119.25,-24.00,35.73
119.50,-24.00,35.01
119.75,-24.00,34.81
120.00,-24.00,34.87
120.25,-24.00,35.01
120.50,-24.00,35.14
120.75,-24.00,35.31
121.00,-24.00,35.61
121.25,-24.00,36.13
121.50,-24.00,36.88
121.75,-24.00,37.22
122.00,-24.00,38.05
122.25,-24.00,38.71
122.50,-24.00,39.40
122.75,-24.00,39.76
123.00,-24.00,40.01
123.25,-24.00,39.67
123.50,-24.00,39.47
123.75,-24.00,39.43
124.00,-24.00,39.53
124.25,-24.00,39.74
124.50,-24.00,40.02
124.75,-24.00,40.28
125.00,-24.00,40.58
125.25,-24.00,40.92
125.50,-24.00,41.31
125.75,-24.00,41.68
126.00,-24.00,42.06
126.25,-24.00,42.40
126.50,-24.00,42.75
126.75,-24.00,43.11
127.00,-24.00,43.24
127.25,-24.00,43.42
127.50,-24.00,43.20
127.75,-24.00,42.91
128.00,-24.00,43.40
128.25,-24.00,43.63
128.50,-24.00,44.89
128.75,-24.00,44.99
129.00,-24.00,45.32
129.25,-24.00,45.23
129.50,-24.00,45.11
129.75,-24.00,44.69
130.00,-24.00,44.10
130.25,-24.00,43.62
130.50,-24.00,46.13
130.75,-24.00,44.23
131.00,-24.00,44.68
131.25,-24.00,46.96
131.50,-24.00,47.63
131.75,-24.00,47.47
132.00,-24.00,47.04
132.25,-24.00,46.75
132.50,-24.00,46.86
132.75,-24.00,46.98
133.00,-24.00,47.03
133.25,-24.00,47.20
133.50,-24.00,47.59
133.75,-24.00,48.00
134.00,-24.00,48.16
134.25,-24.00,47.21
134.50,-24.00,45.33
134.75,-24.00,43.40
135.00,-24.00,42.42
135.25,-24.00,42.84
135.50,-24.00,43.93
135.75,-24.00,44.91
136.00,-24.00,43.93
136.25,-24.00,43.59
136.50,-24.00,43.39
136.75,-24.00,42.95
137.00,-24.00,42.14
137.25,-24.00,41.70
137.50,-24.00,40.91
137.75,-24.00,39.99
138.00,-24.00,38.99
138.25,-24.00,38.29
138.50,-24.00,39.30
138.75,-24.00,39.97
139.00,-24.00,42.68
139.25,-24.00,44.50
139.50,-24.00,45.35
139.75,-24.00,44.69
140.00,-24.00,42.94
140.25,-24.00,41.07
140.50,-24.00,41.04
140.75,-24.00,40.14
141.00,-24.00,39.71
141.25,-24.00,39.23
141.50,-24.00,38.71
141.75,-24.00,38.24
142.00,-24.00,37.93
142.25,-24.00,37.71
142.50,-24.00,37.60
142.75,-24.00,37.49
143.00,-24.00,37.72
143.25,-24.00,37.93
143.50,-24.00,37.94
143.75,-24.00,37.83
144.00,-24.00,37.77
144.25,-24.00,37.80
144.50,-24.00,37.85
144.75,-24.00,37.88
145.00,-24.00,37.91
145.25,-24.00,37.94
145.50,-24.00,37.94
145.75,-24.00,37.87
146.00,-24.00,37.67
146.25,-24.00,37.37
146.50,-24.00,37.21
146.75,-24.00,36.38
147.00,-24.00,35.65
147.25,-24.00,34.85
147.50,-24.00,34.18
147.75,-24.00,33.78
148.00,-24.00,33.72
148.25,-24.00,34.10
148.50,-24.00,34.50
148.75,-24.00,34.70
149.00,-24.00,35.02
149.25,-24.00,35.34
149.50,-24.00,35.24
149.75,-24.00,34.98
150.00,-24.00,34.68
150.25,-24.00,34.55
150.50,-24.00,34.58
150.75,-24.00,34.60
151.00,-24.00,34.63
151.25,-24.00,33.64
151.50,-24.00,32.49
151.75,-24.00,31.48
152.00,-24.00,30.80
152.25,-24.00,30.14
152.50,-24.00,29.38
152.75,-24.00,28.80
153.00,-24.00,27.87
153.25,-24.00,26.59
153.50,-24.00,26.06
153.75,-24.00,23.84
154.00,-24.00,21.91
154.25,-24.00,18.98
154.50,-24.00,16.22
154.75,-24.00,14.89
155.00,-24.00,15.24
155.25,-24.00,15.26
155.50,-24.00,16.46
155.75,-24.00,17.24
110.25,-23.75,15.04
110.50,-23.75,15.88
110.75,-23.75,16.76
111.00,-23.75,17.40
111.25,-23.75,18.16
111.50,-23.75,18.68
111.75,-23.75,17.37
112.00,-23.75,15.74
112.25,-23.75,14.85
112.50,-23.75,14.41
112.75,-23.75,14.33
113.00,-23.75,14.59
113.25,-23.75,15.33
113.50,-23.75,17.87
113.75,-23.75,24.74
114.00,-23.75,29.92
114.25,-23.75,32.29
114.50,-23.75,33.54
114.75,-23.75,34.00
115.00,-23.75,34.22
115.25,-23.75,34.46
115.50,-23.75,35.05
115.75,-23.75,36.25
116.00,-23.75,37.51
116.25,-23.75,38.35
116.50,-23.75,38.95
116.75,-23.75,39.34
117.00,-23.75,39.37
117.25,-23.75,38.96
117.50,-23.75,38.36
117.75,-23.75,37.86
118.00,-23.75,37.47
118.25,-23.75,37.04
118.50,-23.75,36.67
118.75,-23.75,36.42
119.00,-23.75,36.15
119.25,-23.75,35.73
119.50,-23.75,35.29
119.75,-23.75,35.07
120.00,-23.75,35.05
120.25,-23.75,35.11
120.50,-23.75,35.21
120.75,-23.75,35.35
121.00,-23.75,35.61
121.25,-23.75,36.01
121.50,-23.75,36.48
121.75,-23.75,37.11
122.00,-23.75,37.95
122.25,-23.75,39.01
122.50,-23.75,39.97
122.75,-23.75,40.45
123.00,-23.75,40.49
123.25,-23.75,40.18
123.50,-23.75,39.67
123.75,-23.75,39.35
124.00,-23.75,39.36
124.25,-23.75,39.55
124.50,-23.75,39.80
124.75,-23.75,40.05
125.00,-23.75,40.32
125.25,-23.75,40.62
125.50,-23.75,40.95
125.75,-23.75,41.28
126.00,-23.75,41.58
126.25,-23.75,41.80
126.50,-23.75,42.05
126.75,-23.75,42.41
127.00,-23.75,42.78
127.25,-23.75,43.04
127.50,-23.75,43.04
127.75,-23.75,42.75
128.00,-23.75,42.81
128.25,-23.75,44.09
128.50,-23.75,45.52
128.75,-23.75,46.24
129.00,-23.75,46.54
129.25,-23.75,46.60
129.50,-23.75,46.33
129.75,-23.75,45.64
130.00,-23.75,44.85
130.25,-23.75,44.47
130.50,-23.75,44.54
130.75,-23.75,45.00
131.00,-23.75,45.99
131.25,-23.75,47.21
131.50,-23.75,47.61
131.75,-23.75,47.47
132.00,-23.75,46.93
132.25,-23.75,46.39
132.50,-23.75,46.78
132.75,-23.75,47.40
133.00,-23.75,47.84
133.25,-23.75,48.42
133.50,-23.75,49.07
133.75,-23.75,49.70
134.00,-23.75,50.04
134.25,-23.75,49.65
134.50,-23.75,48.06
134.75,-23.75,45.93
135.00,-23.75,44.75
135.25,-23.75,45.94
135.50,-23.75,47.76
135.75,-23.75,48.29
136.00,-23.75,45.71
136.25,-23.75,44.01
136.50,-23.75,44.09
136.75,-23.75,43.68
137.00,-23.75,43.00
137.25,-23.75,42.20
137.50,-23.75,41.32
137.75,-23.75,40.35
138.00,-23.75,39.37
138.25,-23.75,38.73
138.50,-23.75,39.26
138.75,-23.75,40.42
139.00,-23.75,41.60
139.25,-23.75,43.79
139.50,-23.75,44.97
139.75,-23.75,44.58
140.00,-23.75,42.57
140.25,-23.75,41.03
140.50,-23.75,40.40
140.75,-23.75,39.93
141.00,-23.75,39.50
141.25,-23.75,39.08
141.50,-23.75,38.59
141.75,-23.75,38.09
142.00,-23.75,37.69
142.25,-23.75,37.41
142.50,-23.75,37.22
142.75,-23.75,37.20
143.00,-23.75,37.46
143.25,-23.75,37.76
143.50,-23.75,37.86
143.75,-23.75,37.87
144.00,-23.75,37.92
144.25,-23.75,37.99
144.50,-23.75,38.01
144.75,-23.75,37.97
145.00,-23.75,37.92
145.25,-23.75,37.88
145.50,-23.75,37.83
145.75,-23.75,37.69
146.00,-23.75,37.42
146.25,-23.75,37.00
146.50,-23.75,36.47
146.75,-23.75,35.92
147.00,-23.75,35.39
147.25,-23.75,34.89
147.50,-23.75,34.54
147.75,-23.75,34.45
148.00,-23.75,34.65
148.25,-23.75,35.01
148.50,-23.75,35.07
148.75,-23.75,35.00
149.00,-23.75,35.36
149.25,-23.75,36.07
149.50,-23.75,36.44
149.75,-23.75,36.17
150.00,-23.75,35.68
150.25,-23.75,35.34
150.50,-23.75,35.14
150.75,-23.75,34.97
151.00,-23.75,34.62
151.25,-23.75,33.81
151.50,-23.75,32.41
151.75,-23.75,31.09
152.00,-23.75,30.29
152.25,-23.75,29.71
152.50,-23.75,29.16
152.75,-23.75,28.56
153.00,-23.75,27.86
153.25,-23.75,27.00
153.50,-23.75,26.16
153.75,-23.75,25.39
154.00,-23.75,24.11
154.25,-23.75,21.80
154.50,-23.75,19.21
154.75,-23.75,17.29
155.00,-23.75,16.47
155.25,-23.75,17.01
155.50,-23.75,18.12
155.75,-23.75,19.09
110.25,-23.50,13.97
110.50,-23.50,14.51
110.75,-23.50,15.21
111.00,-23.50,15.71
111.25,-23.50,16.30
111.50,-23.50,16.97
111.75,-23.50,16.44
112.00,-23.50,15.46
112.25,-23.50,14.86
112.50,-23.50,14.50
112.75,-23.50,14.35
113.00,-23.50,14.60
113.25,-23.50,15.61
113.50,-23.50,19.28
113.75,-23.50,27.46
114.00,-23.50,31.42
114.25,-23.50,32.59
114.50,-23.50,33.19
114.75,-23.50,33.46
115.00,-23.50,33.57
115.25,-23.50,33.72
115.50,-23.50,34.22
115.75,-23.50,35.43
116.00,-23.50,37.05
116.25,-23.50,38.34
116.50,-23.50,39.15
116.75,-23.50,39.21
117.00,-23.50,38.40
117.25,-23.50,37.54
117.50,-23.50,36.95
117.75,-23.50,36.65
118.00,-23.50,36.53
118.25,-23.50,36.39
118.50,-23.50,36.09
118.75,-23.50,35.76
119.00,-23.50,35.75
119.25,-23.50,35.76
119.50,-23.50,35.58
119.75,-23.50,35.36
120.00,-23.50,35.15
120.25,-23.50,35.16
120.50,-23.50,35.36
120.75,-23.50,35.54
121.00,-23.50,35.80
121.25,-23.50,36.11
121.50,-23.50,36.48
121.75,-23.50,37.15
122.00,-23.50,38.27
122.25,-23.50,39.77
122.50,-23.50,40.86
122.75,-23.50,41.29
123.00,-23.50,41.32
123.25,-23.50,41.02
123.50,-23.50,40.35
123.75,-23.50,39.59
124.00,-23.50,39.29
124.25,-23.50,39.37
124.50,-23.50,39.56
124.75,-23.50,39.77
125.00,-23.50,40.00
125.25,-23.50,40.26
125.50,-23.50,40.54
